Time ,Month ,Plot,Diversity ,Nutrients,Sediment,Treatment ,Fuc_Ves,Fuc_Ser,Cho_Cri,Osm_sp,Cla_Rup,Rhizo_rip,Porphyra,Ulva_Lac,Ulva_Int,Dic_Dic,Ecto,Cerem,Poly_Fuc,Dum_cort,Lom_Art,Pal_Pal,Gel_cri,cor_ofi,clad_sp ,conp_tho,clad_spong,Byopsis_sp,chylo_vert,Cha_Lin,Gre_Fil,Lam_Juv,Cer_Ech,Cer_Spiky ,Leath_Dif ,Fuc_Juv,Bro_Flu,Mas_Stel,Osm_Hyb,Lith,Hilden
4,December'15,42,C,N1,S0,C_N1_S0,87.5,0,14.0625,60.9375,0,0,0,0,0,0,0,7.8125,0,0,0,0,0,4.6875,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.75,1.5625
4,December'15,44,B,N1,S0,B_N1_S0,1.5625,0,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0
4,December'15,45,B,N1,S1,B_N1_S1,1,0,0,30.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6875,0
4,December'15,46,C,N0,S1,C_N0_S1,0,0,1.5625,14.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,18.75,0
4,December'15,47,A,N1,S1,A_N1_S1,35.9375,0,7.8125,39.0625,1.5625,0,0,1,0,0,0,1,0,0,0,7.8125,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5625,1.5625
4,December'15,48,D,N1,S0,D_N1_S0,0,0,56.25,22.875,1.5625,0,0,0,0,4.6875,0,1,0,1.5625,0,0,0,6.25,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,40.625,1
4,December'15,49,B,N0,S1,B_N0_S1,84.375,3.125,37.5,64.0625,4.6875,0,0,0,0,0,0,0,0,0,0,0,1.5625,1.5625,0,0,4.6875,0,0,0,0,0,0,0,0,0,0,0,0,50,7.8125
4,December'15,50,A,N0,S0,A_N0_S0,39.0625,6.25,3.125,29.6875,1,0,1.5625,1.5625,1,0,0,1.5625,0,0,0,7.8125,0,0,1.5625,0,3.125,0,0,1.5625,0,0,0,0,0,0,0,0,0,17.1875,1
4,December'15,52,D,N0,S0,D_N0_S0,17.1875,0,7.8125,53.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1875,10.9375
4,December'15,53,A,N0,S0,A_N0_S0,15.625,14.0625,18.75,29.6875,0,0,0,4.6875,1,0,0,1.5625,0,0,0,0,0,1.5625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.1875,4.6875
4,December'15,54,D,N0,S1,D_N0_S1,23.4375,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.375,9.375
4,December'15,56,D,N1,S0,D_N1_S0,14.0625,0,14.0625,57.8125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,10.9375
4,December'15,57,D,N1,S1,D_N1_S1,0,0,67.1875,3.125,3.125,0,0,0,0,6.25,0,4.6875,6.25,1,0,0,0,20.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.9375,1.5625
4,December'15,58,D,N0,S0,D_N0_S0,60.9375,23.4375,28.125,15.625,3.125,0,0,0,0,0,0,0,0,0,0,0,37.5,0,1,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,23.4375,6.25
4,December'15,59,C,N0,S0,C_N0_S0,0,0,26.5625,39.0625,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.1875,1.5625
4,December'15,60,C,N0,S1,C_N0_S1,20.3125,0,20.3125,35.9375,0,0,0,0,0,0,1.5625,3.125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,4.6875
4,December'15,62,D,N0,S1,D_N0_S1,4.6875,0,40.625,60.9375,3.125,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6875,1.5625
4,December'15,63,C,N1,S0,C_N1_S0,1,0,0,39.0625,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6875,1.5625
4,December'15,64,D,N1,S0,D_N1_S0,14.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9375,6.25
4,December'15,65,B,N0,S1,B_N0_S1,34.375,0,35.9375,71.875,1.5625,0,0,0,0,0,0,0,0,0,1.5625,0,0,1,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,15.625,1.5625
4,December'15,66,D,N1,S1,D_N1_S1,37.5,0,57.8125,67.1875,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,9.375,1.5625
4,December'15,67,B,N1,S0,B_N1_S0,54.6875,3.125,9.375,39.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.6875,1.5625
4,December'15,68,D,N0,S0,D_N0_S0,29.6875,0,42.1875,59.375,1.5625,0,0,0,0,0,0,0,0,1.5625,0,0,3.125,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.625,6.25
4,December'15,69,A,N1,S0,A_N1_S0,10.9375,9.375,34.375,57.8125,1.56,0,0,3.125,0,0,0,1.5625,0,0,1.5625,1.5625,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,15.625,0
4,December'15,70,C,N1,S1,C_N1_S1,46.875,12.5,21.875,48.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0625,1.5625
4,December'15,72,D,N0,S1,D_N0_S1,23.4375,0,60.9375,57.8125,0,0,0,0,0,0,0,0,0,0,0,0,1,4.6875,0,0,3.125,0,0,1,0,0,0,0,0,0,0,0,0,17.1875,4.6875
4,December'15,86,D,N1,S0,D_N1_S0,14.0625,0,1.5625,20.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0625,3.125
4,December'15,99,D,N1,S1,D_N1_S1,25,0,82.8125,32.8125,3.125,0,0,1,0,0,0,0,0,0,1.5625,0,3.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.6875,1.5625
4,December'15,24*,D,N1,S0,D_N1_S0,6.25,0,34.375,39.0625,1,0,0,0,0,4.6875,0,0,9.375,1,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.25,1
4,December'15,A,C,N0,S1,C_N0_S1,48.4375,0,3.125,31.25,0,0,0,1,0,0,0,1,0,0,0,0,1.5625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3125,1
4,December'15,B,A,N1,S1,A_N1_S1,25,0,1.5625,7.8125,0,1.5625,4.6875,50,4.6875,0,0,3.125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.375,0
4,December'15,C,B,N1,S1,B_N1_S1,7.8125,0,25,9.375,1.5625,0,0,0,0,4.6875,0,0,20.3125,1,0,0,0,3.125,3.125,0,3.125,0,0,1.5625,0,0,0,0,0,0,0,0,0,28.125,1.5625
4,December'15,D,C,N0,S1,C_N0_S1,4.6875,0,1.5625,40.625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0
4,December'15,E,B,N0,S0,B_N0_S0,1,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,December'15,F,A,N1,S1,A_N1_S1,43.75,0,0,26.5625,0,1.5625,0,7.8125,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0
4,December'15,G,C,N1,S0,C_N1_S0,1.5625,0,20.3125,40.625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,1
4,December'15,H,B,N0,S1,B_N0_S1,0,0,1.5625,21.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6875,0
4,December'15,I,A,N1,S0,A_N1_S0,76.5625,0,26.5625,21.875,1,1,0,7.8125,1,0,0,1.5625,0,0,0,0,1.5625,0,0,0,4.6875,0,0,1.5625,0,0,0,0,0,0,0,0,0,25,1.5625
4,December'15,J,B,N1,S0,B_N1_S0,70.3125,0,0,20.3125,0,0,0,0,0,0,0,0,0,0,1.5625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8125,1.5625
4,December'15,K,A,N1,S0,A_N1_S0,68.75,10.9375,9.375,21.875,0,0,1.5625,14.0625,0,0,0,0,0,0,0,0,3.125,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0
4,December'15,L,C,N1,S1,C_N1_S1,12.5,0,29.6875,20.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4375,3.125
4,December'15,M,B,N1,S1,B_N1_S1,60.9375,1.5625,7.8125,31.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,7.8125,1
4,December'15,N,A,N1,S1,A_N1_S1,40.625,6.25,7.8125,20.3125,0,0,1.5625,25,9.375,0,3.125,0,0,0,0,0,1,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,9.375,1
5,January'16,1,B,N0,S0,B_N0_S0,12.5,0,0,7.8125,0,0,0,1,0,0,0,0,0,0,0,1.5625,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,50,0
5,January'16,2,C,N0,S0,C_N0_S0,17.1875,4.6875,6.25,34.375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.25,1
5,January'16,3,C,N0,S0,C_N0_S0,12.5,0,1.5625,51.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6875,1
5,January'16,4,B,N0,S0,B_N0_S0,25,0,31.25,20.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,1.5625,0,0,1,0,0,0,0,0,0,0,0,0,23.4375,1.5625
5,January'16,5,B,N1,S0,B_N1_S0,20.3125,0,3.125,40.625,0,0,0,0,1,0,0,0,0,0,0,0,0,1.5625,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,39.0625,1
5,January'16,6,A,N0,S0,A_N0_S0,15.625,4.6875,0,40.625,0,0,0,3.125,0,0,0,0,0,0,1.5625,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1875,0
5,January'16,7,A,N0,S0,A_N0_S0,46.875,31.25,23.4375,25,1.5625,0,0,4.6875,0,0,0,3.125,0,0,0,7.8125,3.125,1.5625,1.5625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35.9375,1
5,January'16,8,C,N1,S0,C_N1_S0,10.9375,0,15.625,43.75,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29.6875,0
5,January'16,9,D,N1,S1,D_N1_S1,0,0,65.625,32.8125,1.5625,0,0,0,0,4.6875,0,0,0,6.25,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.25,3.125
5,January'16,10,C,N1,S1,C_N1_S1,6.25,0,3.125,48.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,1
5,January'16,11,B,N1,S1,B_N1_S1,3.125,9.375,18.75,46.875,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34.375,0
5,January'16,14,A,N1,S0,A_N1_S0,0,6.25,10.9375,26.5625,0,0,0,4.6875,1.5625,0,0,1,0,0,3.125,3.125,1.5625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3125,1.5625
5,January'16,15,C,N0,S0,C_N0_S0,46.875,81.25,26.5625,28.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39.0625,4.6875
5,January'16,16,A,N0,S1,A_N0_S1,40.625,0,9.375,71.875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,1.5625
5,January'16,17,B,N0,S1,B_N0_S1,7.8125,0,53.125,31.25,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6875,1.5625
5,January'16,18,B,N0,S1,B_N0_S1,14.0625,0,10.9375,26.5625,1,0,0,1,0,0,0,4.6875,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37.5,0
5,January'16,19,A,N0,S1,A_N0_S1,25,4.6875,32.8125,29.6875,1,0,0,0,0,0,0,1.5625,0,0,0,0,0,1.5625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.625,0
5,January'16,20,A,N0,S1,A_N0_S1,12.5,0,0,32.8125,0,0,0,1.5625,1.5625,0,0,1.5625,0,0,0,7.8125,0,1,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9375,1
5,January'16,21,D,N0,S0,D_N0_S0,0,0,46.875,0,42.1875,0,0,0,0,1.5625,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0625,1.5625
5,January'16,23,A,N1,S0,A_N1_S0,0,29.6875,65.625,10.9375,4.6875,0,0,6.25,1.5625,0,0,1,1.5625,0,0,1,1,3.125,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,21.875,1
5,January'16,24,B,N1,S0,B_N1_S0,0,0,3.125,39.0625,1,0,0,0,0,0,0,1,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.4375,0
5,January'16,25,B,N1,S1,B_N1_S1,0,0,20.3125,46.875,0,0,0,1,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.375,1
5,January'16,26,C,N1,S1,C_N1_S1,0,0,68.75,21.875,1,0,0,0,0,0,0,0,0,0,0,0,0,4.6875,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,7.8125,0
5,January'16,27,C,N1,S0,C_N1_S0,6.25,0,0,42.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4375,0
5,January'16,28,C,N1,S1,C_N1_S1,20.3125,0,65.625,25,1.5625,0,0,0,0,0,0,7.8125,0,0,0,0,1,6.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.5,1
5,January'16,29,D,N1,S1,D_N1_S1,21.875,0,3.125,35.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.9375,6.25
5,January'16,30,A,N1,S1,A_N1_S1,9.375,1,48.4375,54.6875,1,0,0,1,0,0,0,1.5625,0,0,0,0,0,3.125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.875,1.5625
5,January'16,31,B,N0,S0,B_N0_S0,51.5625,50,0,31.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,25,7.8125
5,January'16,32,A,N0,S0,A_N0_S0,21.875,6.25,32.8125,16.625,3.125,0,0,17.1875,1.5625,0,0,15.625,3.125,0,0,0,0,0,0,0,1.5625,0,0,1,0,0,0,0,0,0,0,0,0,25,1.5625
5,January'16,33,C,N0,S0,C_N0_S0,28.125,0,18.75,37.5,1,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,54.6875,1.5625
5,January'16,34,B,N0,S0,B_N0_S0,4.6875,0,29.6875,59.375,1.5625,0,0,0,0,1.5625,0,0,0,0,1,0,0,4.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.875,0
5,January'16,35,D,N0,S1,D_N0_S1,6.25,0,29.6875,57.25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29.6875,12.5
5,January'16,36,A,N0,S1,A_N0_S1,14.0625,4.6875,42.1875,38.5,1,0,0,1.5625,0,0,1.5625,6.25,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.125,4.6875
5,January'16,37,C,N0,S1,C_N0_S1,10.9375,0,26.5625,78.125,3.125,0,0,0,0,0,0,0,0,0,1.5625,0,1.5625,3.125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39.0625,3.125
5,January'16,38,D,N0,S1,D_N0_S1,12.5,0,0,38.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28.125,17.1875
5,January'16,40,A,N0,S1,A_N0_S1,7.8125,3.125,50,7.8125,1.5625,0,0,1,0,1.5625,0,10.9375,23.4375,0,0,0,0,1.5625,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,23.4375,1.5625
5,January'16,41,D,N0,S0,D_N0_S0,4.6875,0,25,60.9375,9.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.125,4.6875
5,January'16,42,C,N1,S0,C_N1_S0,87.5,0,4.6875,68.75,1,0,0,0,0,1.5625,0,6.25,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.125,0
5,January'16,44,B,N1,S0,B_N1_S0,0,0,0,15.625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0
5,January'16,45,B,N1,S1,B_N1_S1,3.125,0,0,34.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0
5,January'16,46,C,N0,S1,C_N0_S1,0,0,1.5625,14.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.5,0
5,January'16,47,A,N1,S1,A_N1_S1,43.75,0,6.25,31.25,1,0,0,1,0,0,0,0,0,0,0,9.375,1.5625,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.3125,1
5,January'16,48,D,N1,S0,D_N1_S0,0,0,60.9375,26.5625,3.125,0,0,0,0,4.6875,0,0,0,4.6875,0,0,0,7.8125,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,54.6875,1
5,January'16,49,B,N0,S1,B_N0_S1,81.25,3.125,39.0625,57.8125,3.125,0,0,0,0,0,0,0,0,0,1.5625,0,1.5625,1.5625,0,0,1.5625,0,0,1.5625,0,0,0,0,0,0,0,0,0,50,7.8125
5,January'16,50,A,N0,S0,A_N0_S0,31.25,10.9375,3.125,35.9375,1,0,0,3.125,0,0,0,1,0,0,0,7.8125,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21.875,0
5,January'16,52,D,N0,S0,D_N0_S0,10.9375,0,6.25,55.6875,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5625,7.8125
5,January'16,53,A,N0,S0,A_N0_S0,15.625,15.625,18.75,25,0,0,0,4.6875,0,0,0,1,1.5625,0,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.625,1.5625
5,January'16,54,D,N0,S1,D_N0_S1,21.875,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25
5,January'16,56,D,N1,S0,D_N1_S0,10.9375,0,6.25,53.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.625,7.8125
5,January'16,57,D,N1,S1,D_N1_S1,0,0,54.6875,4.6875,1.5625,0,0,0,0,3.125,0,1.5625,6.25,1.5625,0,0,0,15.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.9375,3.125
5,January'16,58,D,N0,S0,D_N0_S0,60.9375,23.4375,26.5625,7.8125,1.5625,0,0,0,0,0,0,0,0,0,0,1.5625,42.1875,0,0,0,4.6875,0,0,0,0,0,0,0,0,0,0,0,0,25,1
5,January'16,59,C,N0,S0,C_N0_S0,0,0,25,43.75,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.1875,1.5625
5,January'16,60,C,N0,S1,C_N0_S1,23.4375,0,17.1875,37.5,1.5625,0,0,0,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,54.6875,1
5,January'16,62,D,N0,S1,D_N0_S1,9.375,0,31.25,80.6875,3.125,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35.9375,1.5625
5,January'16,63,C,N1,S0,C_N1_S0,1.5625,0,0,46.875,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9375,0
5,January'16,64,D,N1,S0,D_N1_S0,15.625,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.375,6.25
5,January'16,65,B,N0,S1,B_N0_S1,35.9375,0,39.0625,73.4375,1.5625,0,0,0,0,0,0,0,0,0,1.5625,0,0,1,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,56.25,3.125
5,January'16,66,D,N1,S1,D_N1_S1,37.5,0,62.5,62.5,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,32.8125,3.125
5,January'16,67,B,N1,S0,B_N1_S0,68.75,9.375,14.0625,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.875,3.125
5,January'16,68,D,N0,S0,D_N0_S0,26.5625,0,37.5,64.0625,1.5625,0,0,0,0,0,0,0,0,0,0,0,3.125,1.5625,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,31.25,3.125
5,January'16,69,A,N1,S0,A_N1_S0,14.0625,6.25,31.25,59.375,1.5625,0,0,1.5625,0,0,0,1.5625,1,0,1,0,0,1,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,39.0625,0
5,January'16,70,C,N1,S1,C_N1_S1,50,10.9375,17.1875,45.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.625,1.5625
5,January'16,72,D,N0,S1,D_N0_S1,17.1875,0,56.25,56.25,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,3.125,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,28.125,1
5,January'16,86,D,N1,S0,D_N1_S0,14.0625,0,1,18.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,1.5625
5,January'16,99,D,N1,S1,D_N1_S1,20.3125,0,70.3125,40.625,1,0,0,0,1,0,0,0,0,0,1.5625,0,3.125,3.125,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,23.4375,1.5625
5,January'16,24*,D,N1,S0,D_N1_S0,9.375,0,40.625,54.6875,1.5625,0,0,0,0,4.6875,0,0,10.9375,1.5625,0,0,0,21.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.9375,1
5,January'16,A,C,N0,S1,C_N0_S1,42.1875,0,1.5625,25,0,0,0,0,0,0,0,1,0,0,0,0,4.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4375,1.5625
5,January'16,B,A,N1,S1,A_N1_S1,25,0,0,4.6875,0,0,4.6875,31.25,3.125,0,0,4.6875,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8125,1.5625
5,January'16,C,B,N1,S1,B_N1_S1,7.8125,0,23.4375,7.8125,1,0,0,0,0,3.125,0,0,17.1875,1,0,0,0,1,1.5625,0,3.125,0,0,1,0,0,0,0,0,0,0,0,0,39.0625,3.125
5,January'16,D,C,N0,S1,C_N0_S1,3.125,0,1,29.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.375,0
5,January'16,E,B,N0,S0,B_N0_S0,1,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,January'16,F,A,N1,S1,A_N1_S1,45.3125,0,0,25,0,1,0,4.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,1
5,January'16,G,C,N1,S0,C_N1_S0,3.125,0,12.5,26.5625,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.25,1.5625
5,January'16,H,B,N0,S1,B_N0_S1,0,0,1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0
5,January'16,I,A,N1,S0,A_N1_S0,62.5,0,29.6875,21.875,1.5625,0,1.5625,7.8125,0,0,0,1,0,0,0,0,1.5625,0,0,0,3.125,0,0,1,0,0,0,0,0,0,0,0,0,25,0
5,January'16,J,B,N1,S0,B_N1_S0,68.75,0,0,14.0625,0,0,0,0,0,0,0,0,0,0,1,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,1.5625
5,January'16,K,A,N1,S0,A_N1_S0,68.75,12.5,7.8125,18.75,0,0,0,10.9375,0,0,1.5625,0,0,0,1.5625,0,4.6875,0,0,0,4.6875,0,0,0,0,0,0,0,0,0,0,0,0,7.8125,0
5,January'16,L,C,N1,S1,C_N1_S1,14.0625,0,28.125,10.9375,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29.6875,3.125
5,January'16,M,B,N1,S1,B_N1_S1,46.875,3.125,6.25,34.375,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,4.6875,0
5,January'16,N,A,N1,S1,A_N1_S1,25,7.8125,9.375,10.9375,0,0,0,17.1875,3.125,0,1.5625,0,0,0,0,0,1.5625,0,0,0,4.6875,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0
